CODUSU;TRIM;ANO4;AGLOMERADO;NRO_HOGAR;PROVINCIA;ITF;IPCF;REALIZADA;PONDIH;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V3;V4;V6;V7;V8;V9;V10;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;PONDERA;V2_01;V21_01;V22_01;V2_02;V21_02;V22_02;V2_03;V21_03;V22_03;V5_01;V5_02;V5_03;V11_01;V11_02
TQRMNOWPXHJOKMCDEGKDB00863252;3;2025;14;1;30;1000000;200000;1;328;1;1;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;2;3;1;;1;3;;4;2;2;1;;1;2;3;4;2;2;2;2;0;98;0;0;0;238;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOWPYHJOKMCDEGKDB00866110;3;2025;14;1;30;360000;180000;1;334;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;1;2;;4;2;1;1;;1;2;3;4;2;2;2;2;0;98;0;0;0;231;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOWQPHJOKMCDEGKDB00885413;3;2025;14;1;30;760000;126666.67;1;350;1;1;2;0;2;2;2;0;0;0;0;2;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;1;;1;2;;4;2;1;1;;1;1;2;3;2;2;2;1;0;98;0;0;0;237;2;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOWQQHJOKMCDEGKDB00869366;3;2025;14;1;30;190000;95000;1;179;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;;2;2;;4;2;1;1;;1;1;2;3;2;2;2;2;0;98;0;0;0;232;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOWQRHJOKMCDEGKDB00886667;3;2025;14;1;30;590000;118000;1;280;1;1;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;3;2;1;;1;3;;5;2;1;1;;1;1;2;3;2;2;2;2;0;98;0;0;0;230;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOQQUHJOKNCDEGKDB00861958;3;2025;14;2;30;1760000;293333.33;1;314;3;3;2;0;1;2;2;2;0;2;0;6;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;1;5;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;5;0;98;0;0;0;138;2;2;2;1;2;2;2;2;2;1;2;2;2;2
TQRMNOQQVHJOKNCDEGKDB00886607;3;2025;14;1;30;4350000;1450000;1;252;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;1;3;0;0;113;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQQWHJOKNCDEGKDB00862929;3;2025;14;1;30;3000000;1500000;1;161;5;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;110;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOQRSHJOKNCDEGKDB00863809;3;2025;14;1;30;1923000;480750;1;224;3;3;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;113;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQRTHJOKNCDEGKDB00861959;3;2025;14;1;30;1600000;266666.67;1;290;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;1;5;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;132;0;2;2;0;2;2;0;2;2;1;2;2;1;2
TQSMNORTSHJOKNCDEGKDB00887039;3;2025;14;1;30;1950000;390000;1;241;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1;;3;2;;4;2;1;1;;1;1;1;3;2;2;2;2;0;98;0;0;0;139;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQSMNORTTHJOKNCDEGKDB00883617;3;2025;14;1;30;1708000;213500;1;215;5;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;8;2;6;1;;5;1;;4;1;1;1;;1;1;1;3;2;2;2;2;0;98;0;0;0;141;2;2;2;2;2;2;1;2;2;1;2;2;2;2
TQRMNOTWPHJOKNCDEGKDB00865130;3;2025;14;1;30;600000;85714.29;1;117;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;3;4;1;;2;2;;4;2;1;1;;1;1;2;1;2;2;2;1;0;98;0;0;0;137;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOTWQHJOKNCDEGKDB00865587;3;2025;14;1;30;0;0;1;0;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;82;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTWRHJOKNCDEGKDB00866490;3;2025;14;1;30;610000;152500;1;171;2;2;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;130;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOPVVHMMKNCDEGKDB00888078;3;2025;14;1;30;587000;293500;1;137;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;87;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPVXHMMKNCDEGKDB00889609;3;2025;14;1;30;4000000;1000000;1;219;3;3;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;1;3;4;0;104;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVYHMMKNCDEGKDB00889894;3;2025;14;1;30;1800000;600000;1;182;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;3;1;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;94;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPWPHMMKNCDEGKDB00891787;3;2025;14;1;30;1500000;1500000;1;96;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;64;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORWSHMMKNCDEGKDB00890159;3;2025;14;1;30;800000;266666.67;1;184;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;100;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORWUHMMKNCDEGKDB00890594;3;2025;14;1;30;496000;99200;1;226;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;109;0;2;2;0;2;2;0;2;2;1;1;2;2;2
TQRMNOSQQHMMKNCDEGKDB00891570;3;2025;14;1;30;300000;150000;1;172;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;106;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQSMNOQPVHLNKMCDEGKDB00883648;3;2025;14;1;30;850000;212500;1;122;3;3;2;0;1;2;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;88;0;2;2;0;2;2;0;2;2;2;2;2;1;2
TQRMNOQPVHLNKMCDEGKDB00886608;3;2025;14;1;30;1200000;300000;1;176;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;1;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;93;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOQPWHLNKMCDEGKDB00883694;3;2025;14;1;30;580000;96666.67;1;120;5;5;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;0;6;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;3;4;5;0;87;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQPXHLNKMCDEGKDB00883845;3;2025;14;1;30;0;0;1;0;3;2;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;1;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;106;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOQPYHLNKMCDEGKDB00885430;3;2025;14;1;30;1400000;466666.67;1;211;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;1;0;3;0;0;0;111;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQQPHLNKMCDEGKDB00884413;3;2025;14;1;30;2719000;679750;1;168;3;2;1;1;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;101;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORTRHLNKMCDEGKDB00885626;3;2025;14;1;30;2100000;420000;1;145;4;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;;4;1;;4;1;1;1;;1;1;1;1;1;2;2;2;0;3;0;0;0;91;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPWXHJOKOCDEGKDB00865428;3;2025;14;1;30;0;0;1;0;2;2;2;0;2;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;3;0;0;0;85;2;2;2;2;2;2;1;2;2;2;2;2;2;2
TQRMNOPWYHJOKOCDEGKDB00866491;3;2025;14;1;30;0;0;1;0;4;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;110;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOSPUHJOKOCDEGKDB00865429;3;2025;14;1;30;0;0;1;0;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;92;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSPWHJOKOCDEGKDB00863502;3;2025;14;1;30;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;3;98;0;0;0;90;1;2;2;1;2;2;2;2;2;1;2;2;2;2
TQRMNOSPXHJOKOCDEGKDB00862558;3;2025;14;1;30;0;0;1;0;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;79;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOSPYHJOKOCDEGKDB00861960;3;2025;14;2;30;0;0;1;0;2;2;2;0;2;2;2;0;0;0;0;6;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;100;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSPYHJOKOCDEGKDB00861960;3;2025;14;1;30;0;0;1;0;2;2;2;0;2;2;2;0;0;0;0;1;;2;;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;109;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTUYHJOKOCDEGKDB00870380;3;2025;14;1;30;0;0;1;0;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;124;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTVPHJOKOCDEGKDB00862559;3;2025;14;1;30;2300000;575000;1;135;2;2;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;94;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVRHKMKOCDEGKDB00875136;3;2025;14;1;30;300000;75000;1;145;2;1;1;1;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;4;2;2;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;97;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVTHKMKOCDEGKDB00867506;3;2025;14;1;30;624000;156000;1;151;2;2;2;0;1;2;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;1;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;1;2;3;0;0;0;79;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOQVSHKMKOCDEGKDB00889750;3;2025;14;1;30;390000;390000;1;82;2;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;64;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQWQHKMKOCDEGKDB00869584;3;2025;14;2;30;1530000;510000;1;184;2;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;1;2;1;;2;2;;5;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;105;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQRPHJNKPCDEGKDB00861961;3;2025;14;1;30;600000;150000;1;106;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;95;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQRRHJNKPCDEGKDB00866752;3;2025;14;1;30;2100000;1050000;1;196;4;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;122;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQRSHJNKPCDEGKDB00861962;3;2025;14;1;30;700000;350000;1;161;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;107;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOSQRHJNKPCDEGKDB00865129;3;2025;14;1;30;990000;495000;1;143;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;115;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOSQSHJNKPCDEGKDB00865139;3;2025;14;1;30;600000;300000;1;161;4;2;2;0;1;2;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;124;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOSQTHJNKPCDEGKDB00862174;3;2025;14;1;30;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;92;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOTQVHJNKPCDEGKDB00892120;3;2025;14;1;30;1180000;590000;1;143;1;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;101;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQYYHKMKPCDEGKDB00867512;3;2025;14;1;30;740000;370000;1;201;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;102;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNORPPHKMKPCDEGKDB00872026;3;2025;14;1;30;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;1;2;98;0;0;0;93;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORPQHKMKPCDEGKDB00867882;3;2025;14;1;30;1200000;240000;1;181;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;86;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORPRHKMKPCDEGKDB00870847;3;2025;14;1;30;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;92;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTQUHKMKPCDEGKDB00868694;3;2025;14;2;30;0;0;1;0;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;80;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQWHKMKPCDEGKDB00871720;3;2025;14;1;30;0;0;1;0;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;5;1;;4;2;1;1;;1;1;1;1;2;2;2;3;0;98;0;0;0;81;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTQXHKMKPCDEGKDB00876247;3;2025;14;1;30;0;0;1;0;3;1;2;0;2;2;2;0;0;0;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;74;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNORPVHLOKNCDEGKDB00883649;3;2025;14;1;30;2780000;926666.67;1;151;2;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;86;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORPWHLOKNCDEGKDB00885627;3;2025;14;1;30;2700000;675000;1;246;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;3;4;0;0;102;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQTHLOKNCDEGKDB00887384;3;2025;14;1;30;2600000;1300000;1;198;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;111;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQUHLOKNCDEGKDB00885431;3;2025;14;1;30;520000;520000;1;151;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;118;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTQXHLOKNCDEGKDB00886002;3;2025;14;1;30;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;2;0;0;0;63;1;1;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTUPHLOKNCDEGKDB00884572;3;2025;14;1;30;2500000;625000;1;153;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;1;0;0;0;98;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTYXHLOKNCDEGKDB00886003;3;2025;14;1;30;700000;700000;1;145;2;1;2;0;2;2;2;0;0;0;0;2;;1;;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;2;4;SIN DATOS;4;2;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;118;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOUQYHLOKNCDEGKDB00887020;3;2025;14;1;30;0;0;1;0;1;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;1;;1;1;;4;1;1;1;;1;1;1;1;1;2;2;1;0;2;0;0;0;109;1;1;1;1;1;1;2;2;2;2;2;2;2;2
TQRMNOQTTHMMKOCDEGKDB00890830;3;2025;14;1;30;0;0;1;0;6;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;96;0;98;0;0;0;58;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQTUHMMKOCDEGKDB00888563;3;2025;14;1;30;820000;410000;1;112;3;2;1;1;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;69;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQTWHMMKOCDEGKDB00892033;3;2025;14;1;30;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;109;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOSYRHMMKOCDEGKDB00888737;3;2025;14;1;30;0;0;1;0;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;3;0;0;0;106;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOSYTHMMKOCDEGKDB00890042;3;2025;14;1;30;0;0;1;0;4;3;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;3;4;0;0;89;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVVHJMKQCDEGKDB00865141;3;2025;14;1;30;540000;135000;1;159;2;2;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;99;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOPVWHJMKQCDEGKDB00862560;3;2025;14;1;30;0;0;1;0;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;91;0;2;2;0;2;2;0;2;2;2;2;2;2;2
